Textbox15,Textbox13
Patrocínios Predominantes: Privada / Pública Federal / Pública Estadual / Pública Municipal / Instituidor,"Valores em R$ 1,00"

DATA_COMP,NU_MATRICULA_EFPC,SG_EFPC,NUM_CONTA,NM_CONTA,VL_SALDO_INICIAL,CS_NATUREZA_LANCAMENTO,VL_DEBITO,VL_CREDITO,VL_SALDO_FINAL,CS_NATUREZA_SALDO_FINAL
07/2025,2991,ACEPREV,4020104100000,SERVIÇOS DE CONSERVAÇÃO E MANUTENÇÃO,"-4.450,95",DV,"147,04","0,00","-4.597,99",DV
07/2025,2991,ACEPREV,4020104990000,OUTROS,"0,00",DV,"0,00","0,00","0,00",DV
07/2025,2991,ACEPREV,4020105000000,DESPESAS GERAIS,"-239.889,53",DV,"48.722,48","22,43","-288.589,58",DV
07/2025,2991,ACEPREV,4020106000000,DEPRECIAÇÕES E AMORTIZAÇÕES,"-12.395,65",DV,"2.013,38","0,00","-14.409,03",DV
07/2025,2991,ACEPREV,4020107000000,TRIBUTOS,"-293.397,98",DV,"35.037,95","196,11","-328.239,82",DV
07/2025,2991,ACEPREV,4050000000000,FLUXO DOS INVESTIMENTOS,"299.055,40",CR,"0,00","66.637,66","365.693,06",CR
07/2025,2991,ACEPREV,4050100000000,FLUXO POSITIVO DOS INVESTIMENTOS,"299.055,40",CR,"0,00","66.637,66","365.693,06",CR
07/2025,2991,ACEPREV,4070000000000,CONSTITUIÇÃO/REVERSÃO DE FUNDOS,"-443.592,84",DV,"435.363,68","374.737,89","-504.218,63",DV
07/2025,2991,ACEPREV,5000000000000,FLUXO DOS INVESTIMENTOS,"0,00",DV,"86.462,49","86.462,49","0,00",DV
07/2025,2991,ACEPREV,5010000000000,RENDAS/VARIAÇÕES POSITIVAS,"318.641,44",CR,"16.418,48","86.462,49","388.685,45",CR
07/2025,2991,ACEPREV,5010400000000,FUNDOS DE INVESTIMENTOS,"318.641,44",CR,"16.418,48","86.462,49","388.685,45",CR
07/2025,2991,ACEPREV,5010401000000,FUNDO DE RENDA FIXA,"318.641,44",CR,"16.418,48","86.462,49","388.685,45",CR
07/2025,2991,ACEPREV,5019800000000,OUTRAS RENDAS/VARIAÇÕES POSITIVAS,"0,00",CR,"0,00","0,00","0,00",CR
07/2025,2991,ACEPREV,5020000000000,DEDUÇÕES/VARIAÇÕES NEGATIVAS,"-19.586,04",DV,"3.406,35","0,00","-22.992,39",DV
07/2025,2991,ACEPREV,5020400000000,FUNDOS DE INVESTIMENTOS,"-19.586,04",DV,"3.406,35","0,00","-22.992,39",DV
07/2025,2991,ACEPREV,5020401000000,FUNDO DE RENDA FIXA,"0,00",DV,"0,00","0,00","0,00",DV
07/2025,2991,ACEPREV,5020499000000,DESPESAS DIRETAS,"-19.586,04",DV,"3.406,35","0,00","-22.992,39",DV
07/2025,2991,ACEPREV,5080000000000,APURAÇÃO DO FLUXO DOS INVESTIMENTOS,"-299.055,40",DV,"66.637,66","0,00","-365.693,06",DV
07/2025,2991,ACEPREV,8000000000000,ENCERRAMENTO DO EXERCÍCIO,"0,00",DV,"0,00","0,00","0,00",DV
07/2025,2138,AEROS,1000000000000,ATIVO,"111.201,17",DV,"153.948,11","153.926,07","111.223,21",DV
07/2025,2138,AEROS,1010000000000,DISPONÍVEL,"1.058,76",DV,"71.903,77","72.673,37","289,16",DV
07/2025,2138,AEROS,1010100000000,IMEDIATO,"1.058,76",DV,"71.903,77","72.673,37","289,16",DV
07/2025,2138,AEROS,1010200000000,VINCULADO,"0,00",DV,"0,00","0,00","0,00",DV
07/2025,2138,AEROS,1020000000000,REALIZÁVEL,"105.041,82",DV,"82.044,34","81.233,72","105.852,44",DV
07/2025,2138,AEROS,1020200000000,GESTÃO ADMINISTRATIVA,"105.041,82",DV,"82.044,34","81.233,72","105.852,44",DV
07/2025,2138,AEROS,1020201000000,CONTAS A RECEBER,"0,00",DV,"0,00","0,00","0,00",DV
07/2025,2138,AEROS,1020201010000,CONTRIBUIÇÕES PARA CUSTEIO DO MÊS,"0,00",DV,"0,00","0,00","0,00",DV
07/2025,2138,AEROS,1020201020000,CONTRIBUIÇÕES PARA CUSTEIO EM ATRASO,"0,00",DV,"0,00","0,00","0,00",DV
07/2025,2138,AEROS,1020201030000,CONTRIBUIÇÕES PARA CUSTEIO CONTRATADAS,"0,00",DV,"0,00","0,00","0,00",DV
07/2025,2138,AEROS,1020201990000,OUTROS RECURSOS A RECEBER - ADMINISTRATIVA,"0,00",DV,"0,00","0,00","0,00",DV
07/2025,2138,AEROS,1020202000000,DESPESAS ANTECIPADAS,"14.146,16",DV,"17.389,79","18.146,40","13.389,55",DV
07/2025,2138,AEROS,1020206000000,CUSTEIO ADMINISTRATIVO DOS INVESTIMENTOS,"90.895,66",DV,"64.654,55","63.087,32","92.462,89",DV
07/2025,2138,AEROS,1020299000000,OUTROS REALIZÁVEIS - ADMINISTRATIVA,"0,00",DV,"0,00","0,00","0,00",DV
07/2025,2138,AEROS,1020300000000,INVESTIMENTOS,"0,00",DV,"0,00","0,00","0,00",DV
