ID_PLANO;SG_PLANO;NM_PLANO;NU_CNPB;ID_SIT_PRINCIPAL_PLANO;ID_SIT_PLANO;CS_FUNDAMENTACAO_LEGAL;CS_MODALIDADE_PLANO;DT_APROV_PLANO;DT_AUTORIZ_PLANO;DT_INIC_FUNC_PLANO;DT_FECHA_MASSA_PLANO;DT_ENCER_EXTINCAO_PLANO;IN_PLANO_PREVIDENCIAL;CS_PLANO_PATROC_INSTIT;IN_RISCO_MUTALISTA;IN_CONTRIB_NORMAL_PARTIC;IN_CONTRIB_NORMAL_ASSIST;IN_CONTRIB_NORMAL_PATROC;IN_DESP_ADM_PARTIC;IN_DESP_ADM_ASSIST;IN_DESP_ADM_PATROC;IN_CONTRIB_SERV_PASSADO_PARTIC;IN_CONTRIB_SERV_PASSADO_ASSIST;IN_CONTRIB_SERV_PASSADO_PATROC;IN_INSTITUTO_AUTOPATROCINIO;QT_PATROCINADORES;DT_EXTRACAO;NU_CNPJ
222;TELEMARPREV;PLANO TELEMARPREV;2000006574;ATIVO;EM FUNCIONAMENTO;LC 109;Contribuição Variável;;2000-09-21 00:00:00.0000000;2000-09-21 00:00:00.0000000;;;Sim;Patrocinado;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não;Sim;9;06/05/26;483071170001-49
409;PLANO STAHL BRASIL;PLANO DE PREVIDÊNCIA STAHL BRASIL;1998003418;ATIVO;EM FUNCIONAMENTO;LC 109;Contribuição Variável;;1998-06-11 00:00:00.0000000;1998-07-01 00:00:00.0000000;;;Sim;Patrocinado;Não;Sim;Não;Sim;Não;Não;Sim;Não;Não;Não;Sim;2;06/05/26;483069910001-61
427;PB II;PLANO DE BENEFÍCIOS II;2001002483;ATIVO;EM FUNCIONAMENTO;LC 108/109;Contribuição Variável;;2001-12-13 00:00:00.0000000;2002-04-25 00:00:00.0000000;;;Sim;Patrocinado;Sim;Sim;Não;Sim;Sim;Sim;Sim;Não;Não;Não;Sim;2;06/05/26;483071460001-00
423;IBM - CD;PLANO DE BENEFÍCIOS DE CONTRIBUIÇÃO DEFINIDA DA IBM BRASIL;1996000365;ATIVO;EM FUNCIONAMENTO;LC 109;Contribuição Definida;;1996-02-16 00:00:00.0000000;1996-03-29 00:00:00.0000000;;;Sim;Patrocinado;Sim;Sim;Não;Sim;Sim;Sim;Sim;Não;Não;Não;Sim;2;06/05/26;483069070001-00
419;PLANO SUPLEMENTAR;PLANO DE APOSENTADORIA SUPLEMENTAR;1988000165;ATIVO;EM FUNCIONAMENTO;LC 109;Contribuição Definida;;1988-01-26 00:00:00.0000000;1988-09-01 00:00:00.0000000;;;Sim;Patrocinado;Não;Sim;Não;Sim;Sim;Sim;Sim;Não;Não;Não;Sim;10;06/05/26;483067300001-41
349;ARCH;PLANO DE BENEFÍCIOS INNOVATIVE WATER CARE;1995000892;ATIVO;EM FUNCIONAMENTO;LC 109;Contribuição Variável;;1995-03-23 00:00:00.0000000;1995-04-01 00:00:00.0000000;;;Sim;Patrocinado;Sim;Sim;Não;Sim;Não;Não;Sim;Não;Não;Não;Sim;2;06/05/26;483068820001-44
372;PLANO MISTO;PLANO MISTO DE BENEFÍCIOS PREVIDENCIÁRIOS Nº 01;2001000138;ATIVO;EM FUNCIONAMENTO;LC 109;Contribuição Definida;;2001-01-10 00:00:00.0000000;2001-04-01 00:00:00.0000000;;;Sim;Patrocinado;Não;Sim;Não;Sim;Sim;Sim;Sim;Não;Não;Não;Sim;5;06/05/26;483071310001-42
63;PBPIII;PLANO DE BENEFÍCIOS PREVIDENCIÁRIOS III;1998005283;ATIVO;EM FUNCIONAMENTO;LC 109;Contribuição Variável;;1998-09-03 00:00:00.0000000;1998-09-03 00:00:00.0000000;;;Sim;Patrocinado;Sim;Sim;Não;Sim;Sim;Sim;Sim;Não;Não;Não;Sim;11;06/05/26;483070090001-76
1307;FIERGSPREVI;PLANO DE PREVIDÊNCIA SISTEMA FIERGS;2008001474;ATIVO;EM FUNCIONAMENTO;LC 109;Contribuição Definida;;2008-07-30 00:00:00.0000000;2008-10-01 00:00:00.0000000;;;Sim;Patrocinado;Sim;Sim;Não;Sim;Sim;Sim;Sim;Não;Não;Não;Sim;5;06/05/26;483073980001-30
1449;PLANO CD;PLANO DE APOSENTADORIA DE CONTRIBUIÇÃO DEFINIDA - PLANO CD DA PREVI -SIEMENS;2008003711;ATIVO;EM FUNCIONAMENTO;LC 109;Contribuição Definida;;2008-12-09 00:00:00.0000000;2009-01-01 00:00:00.0000000;;;Sim;Patrocinado;Não;Sim;Não;Sim;Não;Não;Sim;Não;Não;Não;Sim;11;06/05/26;483074130001-40
1509;PREVDATA II;PLANO DE PREVIDÊNCIA NA MODALIDADE CONTRIBUIÇÃO VARIÁVEL DA PREVDATA;2008004619;ATIVO;EM FUNCIONAMENTO;LC 108/109;Contribuição Variável;;2008-12-23 00:00:00.0000000;2009-01-01 00:00:00.0000000;;;Sim;Patrocinado;Sim;Sim;Não;Sim;Sim;Sim;Sim;Não;Não;Não;Sim;2;06/05/26;483074200001-41
1611;PREVMUNKSJO;PLANO DE BENEFÍCIOS PREVMUNKSJO;2009000447;ATIVO;EM FUNCIONAMENTO;LC 109;Contribuição Definida;;2009-02-13 00:00:00.0000000;2009-04-01 00:00:00.0000000;;;Sim;Patrocinado;Não;Sim;Não;Sim;Não;Não;Sim;Não;Não;Não;Sim;3;06/05/26;483074270001-63
660;PLANO DE APOSENTADORA;PLANO DE APOSENTADORIA LILLYPREV;1994001119;ATIVO;EM FUNCIONAMENTO;LC 109;Contribuição Variável;;1994-09-09 00:00:00.0000000;1994-09-14 00:00:00.0000000;;;Sim;Patrocinado;Sim;Sim;Não;Sim;Sim;Não;Sim;Não;Não;Não;Sim;2;06/05/26;483068520001-38
669;CD III - SESI - RJ;PLANO BÁSICO DE BENEFÍCIOS III - SESI-RJ;1999004892;ATIVO;EM FUNCIONAMENTO;LC 109;Contribuição Definida;;1999-11-30 00:00:00.0000000;2000-02-01 00:00:00.0000000;;;Sim;Patrocinado;Não;Sim;Não;Sim;Não;Não;Sim;Não;Não;Não;Sim;6;06/05/26;483070700001-13
764;SUPLEMENTAR;PLANO SUPLEMENTAR MARISOL PREVIDÊNCIA;1996001574;ATIVO;EM FUNCIONAMENTO;LC 109;Contribuição Variável;;1996-05-15 00:00:00.0000000;1996-07-01 00:00:00.0000000;;;Sim;Patrocinado;Sim;Sim;Não;Sim;Não;Não;Sim;Não;Não;Não;Sim;4;06/05/26;483069110001-78
681;PLANO VEXTY;PLANO DE BENEFÍCIOS VEXTY;1994004029;ATIVO;EM FUNCIONAMENTO;LC 109;Contribuição Definida;;1994-12-23 00:00:00.0000000;1995-07-01 00:00:00.0000000;;;Sim;Patrocinado;Não;Sim;Não;Sim;Sim;Sim;Não;Não;Não;Não;Sim;223;06/05/26;483068730001-53
693;ALLIANCE PREV;PLANO DE BENEFÍCIOS ALLIANCE PREV;1998006247;ATIVO;EM FUNCIONAMENTO;LC 109;Contribuição Definida;;1998-11-11 00:00:00.0000000;1998-11-11 00:00:00.0000000;;;Sim;Patrocinado;Sim;Sim;Não;Sim;Sim;Não;Sim;Não;Não;Não;Sim;2;06/05/26;483070180001-67
831;POUPREV;PLANO PROGRAMADO DE BENEFÍCIOS DA POUPREV;1999004965;ATIVO;EM FUNCIONAMENTO;LC 109;Contribuição Variável;;1999-12-10 00:00:00.0000000;2000-04-25 00:00:00.0000000;;;Sim;Patrocinado;Sim;Sim;Não;Sim;Sim;Sim;Sim;Não;Não;Não;Sim;2;06/05/26;483070710001-68
836;NOSSAPREV;PLANO DE BENEFÍCIOS GRUPO NATURA&CO;1999001265;ATIVO;EM FUNCIONAMENTO;LC 109;Contribuição Definida;;1999-03-01 00:00:00.0000000;1999-05-01 00:00:00.0000000;;;Sim;Patrocinado;Não;Sim;Não;Sim;Sim;Não;Sim;Não;Não;Não;Sim;13;06/05/26;483070390001-82
846;PLANO KPMG;PLANO DE APOSENTADORIA KPMG;2000004229;ATIVO;EM FUNCIONAMENTO;LC 109;Contribuição Definida;;2000-06-21 00:00:00.0000000;2000-06-30 00:00:00.0000000;;;Sim;Patrocinado;Não;Sim;Não;Sim;Sim;Não;Sim;Não;Não;Não;Sim;15;06/05/26;483071070001-03
829;PLANO DE BENEFÍCIOS BUNGE;PLANO DE BENEFÍCIOS BUNGE;1993001719;ATIVO;EM FUNCIONAMENTO;LC 109;Contribuição Variável;;1993-08-23 00:00:00.0000000;1994-01-01 00:00:00.0000000;;;Sim;Patrocinado;Sim;Sim;Não;Sim;Não;Não;Sim;Não;Não;Não;Sim;7;06/05/26;483068300001-78
859;CARREFOURPREV;PLANO DE BENEFÍCIOS CARREFOURPREV;2002004129;ATIVO;EM FUNCIONAMENTO;LC 109;Contribuição Variável;;2002-12-12 00:00:00.0000000;2002-12-12 00:00:00.0000000;;;Sim;Patrocinado;Não;Sim;Não;Sim;Sim;Não;Sim;Não;Não;Não;Sim;13;06/05/26;483071760001-17
857;PREVIG;PLANO DE BENEFÍCIOS PREVIG;2004002492;ATIVO;EM FUNCIONAMENTO;LC 109;Contribuição Definida;;2004-10-05 00:00:00.0000000;2005-01-01 00:00:00.0000000;;;Sim;Patrocinado;Não;Sim;Não;Sim;Sim;Sim;Sim;Não;Não;Não;Sim;10;06/05/26;483072210001-33
852;ARM PREV;PLANO DE BENEFÍCIOS ARM PREV;2001001118;ATIVO;EM FUNCIONAMENTO;LC 109;Contribuição Variável;;2001-03-28 00:00:00.0000000;2001-04-01 00:00:00.0000000;;;Sim;Patrocinado;Não;Sim;Não;Sim;Não;Não;Sim;Não;Não;Não;Sim;2;06/05/26;483071370001-10
771;RBS PREV;PLANO DE BENEFÍCIOS RBS PREV;1996003038;ATIVO;EM FUNCIONAMENTO;LC 109;Contribuição Variável;;1996-10-11 00:00:00.0000000;1997-01-01 00:00:00.0000000;;;Sim;Patrocinado;Sim;Sim;Não;Sim;Sim;Não;Sim;Não;Não;Não;Sim;51;06/05/26;483069240001-47
770;PLANO HPE PREV;PLANO DE BENEFÍCIOS HPE;1996002619;ATIVO;EM FUNCIONAMENTO;LC 109;Contribuição Variável;;1996-09-04 00:00:00.0000000;1997-01-01 00:00:00.0000000;;;Sim;Patrocinado;Não;Sim;Não;Sim;Sim;Não;Sim;Não;Não;Não;Sim;7;06/05/26;483069200001-69
818;PMPREV;PLANO DE BENEFÍCIOS PMPREV;1988002265;ATIVO;EM FUNCIONAMENTO;LC 109;Contribuição Variável;;1988-07-03 00:00:00.0000000;1988-09-30 00:00:00.0000000;;;Sim;Patrocinado;Sim;Sim;Não;Sim;Não;Não;Sim;Não;Não;Não;Sim;12;06/05/26;483067490001-98
511;PACV;PLANO DE APOSENTADORIA DE CONTRIBUIÇÃO VARIÁVEL - PACV;1999000374;ATIVO;EM FUNCIONAMENTO;LC 109;Contribuição Variável;;1999-01-08 00:00:00.0000000;1999-01-08 00:00:00.0000000;;;Sim;Patrocinado;Sim;Sim;Não;Sim;Não;Não;Sim;Não;Não;Não;Sim;3;06/05/26;483070310001-16
503;GREIF;PLANO DE BENEFÍCIOS GREIF;1983000329;ATIVO;EM FUNCIONAMENTO;LC 109;Contribuição Definida;;1983-06-24 00:00:00.0000000;1983-08-01 00:00:00.0000000;;;Sim;Patrocinado;Não;Sim;Não;Sim;Não;Não;Sim;Não;Não;Não;Sim;2;06/05/26;483066720001-56
501;PLANO VALIAPREV;PLANO DE BENEFÍCIOS VALIAPREV;2000008283;ATIVO;EM FUNCIONAMENTO;LC 109;Contribuição Variável;;2000-11-29 00:00:00.0000000;2001-01-01 00:00:00.0000000;;;Sim;Patrocinado;Sim;Sim;Não;Sim;Sim;Não;Sim;Não;Não;Não;Sim;20;06/05/26;483071290001-73
499;PLANO VALE MAIS;PLANO DE BENEFÍCIOS VALE MAIS;1999005211;ATIVO;EM FUNCIONAMENTO;LC 109;Contribuição Variável;;1999-12-28 00:00:00.0000000;2000-05-01 00:00:00.0000000;;;Sim;Patrocinado;Sim;Sim;Não;Sim;Não;Não;Sim;Não;Não;Não;Sim;35;06/05/26;483070740001-00
494;ULTRAPREV;PLANO ULTRAPREV DE SUPLEMENTAÇÃO DE BENEFÍCIOS;1974000192;ATIVO;EM FUNCIONAMENTO;LC 109;Contribuição Definida;;1974-01-08 00:00:00.0000000;1979-05-30 00:00:00.0000000;;;Sim;Patrocinado;Sim;Sim;Não;Sim;Sim;Sim;Sim;Não;Não;Não;Sim;34;06/05/26;483065460001-00
656;PAI-CD;PLANO DE BENEFÍCIOS DE CONTRIBUIÇÃO DEFINIDA - PAI-CD;2001001738;ATIVO;EM FUNCIONAMENTO;LC 109;Contribuição Definida;;2001-05-18 00:00:00.0000000;2001-06-13 00:00:00.0000000;;;Sim;Patrocinado;Não;Sim;Não;Sim;Sim;Sim;Sim;Não;Não;Não;Sim;9;06/05/26;483071400001-33
534;PREVIGALDERMA;PLANO DE BENEFÍCIOS PREVIGALDERMA;1998006956;ATIVO;EM FUNCIONAMENTO;LC 109;Contribuição Definida;;1998-11-26 00:00:00.0000000;1999-01-01 00:00:00.0000000;;;Sim;Patrocinado;Não;Sim;Não;Sim;Não;Não;Sim;Não;Não;Não;Sim;2;06/05/26;483070230001-70
445;PREVI FUTURO;PLANO DE BENEFÍCIOS 2;1998003574;ATIVO;EM FUNCIONAMENTO;LC 108/109;Contribuição Variável;;1998-06-12 00:00:00.0000000;1998-06-12 00:00:00.0000000;;;Sim;Patrocinado;Sim;Sim;Não;Sim;Sim;Não;Sim;Não;Não;Não;Sim;2;06/05/26;483069920001-06
451;PLANO D;PLANO DE BENEFÍCIOS D;2002000174;ATIVO;EM FUNCIONAMENTO;LC 109;Contribuição Variável;;2002-02-26 00:00:00.0000000;2002-02-26 00:00:00.0000000;;;Sim;Patrocinado;Sim;Sim;Não;Sim;Sim;Não;Sim;Não;Não;Não;Sim;2;06/05/26;483071470001-55
544;JPMORGANCHASE;PLANO DE APOSENTADORIA JPMORGANCHASE;1996000829;ATIVO;EM FUNCIONAMENTO;LC 109;Contribuição Variável;;1996-03-25 00:00:00.0000000;1996-04-01 00:00:00.0000000;;;Sim;Patrocinado;Não;Sim;Não;Sim;Não;Não;Sim;Não;Não;Não;Sim;7;06/05/26;483069090001-07
619;PREV PEPSICO;PLANO DE BENEFICIOS PEPSICO;2004002018;ATIVO;EM FUNCIONAMENTO;LC 109;Contribuição Variável;;2002-11-27 00:00:00.0000000;2002-12-01 00:00:00.0000000;;;Sim;Patrocinado;Sim;Sim;Não;Sim;Sim;Sim;Sim;Não;Não;Não;Sim;5;06/05/26;483072170001-75
949;VIVA EMPRESARIAL;PLANO MULTIPATROCINADO DE CONTRIBUIÇÃO DEFINIDA;2005000647;ATIVO;EM FUNCIONAMENTO;LC 109;Contribuição Definida;;2005-03-17 00:00:00.0000000;2005-05-02 00:00:00.0000000;;;Sim;Patrocinado;Não;Sim;Não;Sim;Sim;Sim;Sim;Não;Não;Não;Sim;4;06/05/26;483072340001-02
960;PLANO XCI;PLANO DE APOSENTADORIA DA XEROX COMÉRCIO E INDÚSTRIA LTDA;1987001729;ATIVO;EM FUNCIONAMENTO;LC 109;Contribuição Definida;;1987-10-20 00:00:00.0000000;1988-03-01 00:00:00.0000000;;;Sim;Patrocinado;Sim;Sim;Não;Sim;Sim;Sim;Não;Não;Não;Não;Sim;2;06/05/26;483067280001-72
955;CD RUMOS;PLANO CD RUMOS;2005000965;ATIVO;EM FUNCIONAMENTO;LC 109;Contribuição Definida;;2005-03-17 00:00:00.0000000;2005-10-01 00:00:00.0000000;;;Sim;Patrocinado;Não;Sim;Não;Sim;Sim;Sim;Sim;Não;Não;Não;Sim;15;06/05/26;483072380001-90
968;MULTIFLEX;PLANO DE BENEFÍCIOS PROMON MULTIFLEX;2005001783;ATIVO;EM FUNCIONAMENTO;LC 109;Contribuição Definida;;2005-03-28 00:00:00.0000000;2005-03-28 00:00:00.0000000;;;Sim;Patrocinado;Sim;Sim;Não;Sim;Sim;Sim;Não;Não;Não;Não;Sim;10;06/05/26;483072440001-48
971;PB DME - II;PLANO DE BENEFÍCIOS DME - II;2005001538;ATIVO;EM FUNCIONAMENTO;LC 108/109;Contribuição Definida;;2005-04-13 00:00:00.0000000;2005-06-01 00:00:00.0000000;;;Sim;Patrocinado;Não;Sim;Não;Sim;Sim;Sim;Sim;Não;Não;Não;Sim;2;06/05/26;483072420001-59
972;COTRIJAL PREV;PLANO DE BENEFÍCIOS COTRIJAL PREV;2005001211;ATIVO;EM FUNCIONAMENTO;LC 109;Contribuição Definida;;2005-03-28 00:00:00.0000000;2005-03-28 00:00:00.0000000;;;Sim;Patrocinado;Sim;Sim;Não;Sim;Sim;Sim;Sim;Não;Não;Não;Sim;2;06/05/26;483072400001-60
983;RENOPREV;PLANO DE APOSENTADORIA RENAULT;2005003011;ATIVO;EM FUNCIONAMENTO;LC 109;Contribuição Definida;;2005-06-27 00:00:00.0000000;2005-10-01 00:00:00.0000000;;;Sim;Patrocinado;Não;Sim;Não;Sim;Não;Não;Sim;Não;Não;Não;Sim;7;06/05/26;483072530001-39
994;CMSPREV;PLANO DE BENEFÍCIOS CMSPREV;2005003638;ATIVO;EM FUNCIONAMENTO;LC 109;Contribuição Variável;;2005-08-04 00:00:00.0000000;2005-11-01 00:00:00.0000000;;;Sim;Patrocinado;Sim;Sim;Não;Sim;Não;Não;Sim;Não;Não;Não;Sim;5;06/05/26;483072540001-83
996;PLANO BETA;PLANO BETA DE BENEFÍCIOS;2005003883;ATIVO;EM FUNCIONAMENTO;LC 109;Contribuição Variável;;2005-08-15 00:00:00.0000000;2005-09-01 00:00:00.0000000;;;Sim;Patrocinado;Sim;Sim;Não;Sim;Sim;Não;Sim;Não;Não;Não;Sim;52;06/05/26;483072550001-28
1011;PLANO II;PLANO DE BENEFÍCIOS II;2005005111;ATIVO;EM FUNCIONAMENTO;LC 108/109;Contribuição Variável;;2005-11-23 00:00:00.0000000;2006-02-01 00:00:00.0000000;;;Sim;Patrocinado;Sim;Sim;Não;Sim;Sim;Sim;Sim;Não;Não;Não;Sim;2;06/05/26;483072690001-41
652;ACEPREV;PLANO DE BENEFICIOS ACEPREV;1994002492;ATIVO;EM FUNCIONAMENTO;LC 109;Contribuição Variável;;1994-10-26 00:00:00.0000000;1995-04-01 00:00:00.0000000;;;Sim;Patrocinado;Sim;Sim;Não;Sim;Sim;Sim;Sim;Não;Não;Não;Sim;2;06/05/26;483068620001-73
1028;TAKEDA PREV;PLANO DE BENEFÍCIOS TAKEDA PREV;2005006092;ATIVO;EM FUNCIONAMENTO;LC 109;Contribuição Definida;;2005-12-13 00:00:00.0000000;2006-02-01 00:00:00.0000000;;;Sim;Patrocinado;Não;Sim;Não;Sim;Não;Não;Sim;Não;Não;Não;Sim;2;06/05/26;483072790001-87
1035;UNIPREV;PLANO MISTO DE BENEFÍCIOS  - UNIPREV;2005002747;ATIVO;EM FUNCIONAMENTO;LC 109;Contribuição Definida;;2005-07-01 00:00:00.0000000;2006-02-01 00:00:00.0000000;;;Sim;Patrocinado;Sim;Sim;Não;Sim;Sim;Sim;Sim;Não;Não;Não;Sim;3;06/05/26;483072510001-40
1038;PLANO DE BENEFÍCIOS SYNGENTA;PLANO DE BENEFÍCIOS SYNGENTA;2006000911;ATIVO;EM FUNCIONAMENTO;LC 109;Contribuição Variável;;2006-03-10 00:00:00.0000000;2006-03-10 00:00:00.0000000;;;Sim;Patrocinado;Sim;Sim;Não;Sim;Sim;Não;Sim;Não;Não;Não;Sim;3;06/05/26;483072940001-25
1043;SESCPREV-SC;PLANO DE BENEFÍCIOS SESCPREV-SC;2006001411;ATIVO;EM FUNCIONAMENTO;LC 109;Contribuição Definida;;2006-03-22 00:00:00.0000000;2006-03-22 00:00:00.0000000;;;Sim;Patrocinado;Não;Sim;Não;Sim;Sim;Não;Sim;Não;Não;Não;Sim;2;06/05/26;483072990001-58
1071;PLANO DE BENEFÍCIOS MONGERAL;PLANO DE BENEFÍCIOS MONGERAL;2006004638;ATIVO;EM FUNCIONAMENTO;LC 109;Contribuição Definida;;2006-07-31 00:00:00.0000000;2006-10-01 00:00:00.0000000;;;Sim;Patrocinado;Não;Sim;Não;Sim;Sim;Sim;Sim;Não;Não;Não;Sim;9;06/05/26;
1100;EMBRAPA CV;PLANO EMBRAPA-FLEXCERES;2007000792;ATIVO;EM FUNCIONAMENTO;LC 108/109;Contribuição Variável;;2007-03-27 00:00:00.0000000;2007-04-01 00:00:00.0000000;;;Sim;Patrocinado;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;1;06/05/26;483073540001-00
1115;FIEMTPREV;PLANO FIEMTPREV;2007001292;ATIVO;EM FUNCIONAMENTO;LC 109;Contribuição Definida;;2007-05-02 00:00:00.0000000;2007-07-01 00:00:00.0000000;;;Sim;Patrocinado;Não;Sim;Não;Sim;Sim;Não;Sim;Sim;Não;Sim;Sim;5;06/05/26;483073580001-98
1120;PLANO PETROS-2;PLANO DE BENEFÍCIOS PREVIDENCIÁRIOS DO SISTEMA PETROBRAS;2007001519;ATIVO;EM FUNCIONAMENTO;LC 108/109;Contribuição Variável;;2007-06-26 00:00:00.0000000;2007-07-25 00:00:00.0000000;;;Sim;Patrocinado;Sim;Sim;Não;Sim;Sim;Sim;Sim;Não;Não;Sim;Sim;16;06/05/26;483073620001-56
1167;AKZOPREV;PLANO DE BENEFÍCIOS AKZOPREV;2008001792;ATIVO;EM FUNCIONAMENTO;LC 109;Contribuição Variável;;2008-06-05 00:00:00.0000000;2008-06-30 00:00:00.0000000;;;Sim;Patrocinado;Sim;Sim;Não;Sim;Não;Não;Sim;Não;Não;Sim;Sim;1;06/05/26;483074000001-70
1139;EPAMIG SD;PLANO SALDADO-EPAMIG;2007003147;ATIVO;EM FUNCIONAMENTO;LC 108/109;Benefício Definido;;2007-11-13 00:00:00.0000000;2008-01-01 00:00:00.0000000;;;Sim;Patrocinado;Sim;Não;Sim;Não;Não;Sim;Não;Não;Não;Sim;Não;1;06/05/26;483073780001-69
1223;CASANPREV;PLANO MISTO DE BENEFÍCIOS PREVIDENCIÁRIOS DA CASAN;2008002365;ATIVO;EM FUNCIONAMENTO;LC 108/109;Contribuição Variável;;2008-07-04 00:00:00.0000000;2008-08-01 00:00:00.0000000;;;Sim;Patrocinado;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Sim;2;06/05/26;483074040001-59
1246;PLANO PTAPREV;PLANO PTAPREV;2008002756;ATIVO;EM FUNCIONAMENTO;LC 109;Contribuição Definida;;2008-09-09 00:00:00.0000000;2008-11-04 00:00:00.0000000;;;Sim;Patrocinado;Não;Sim;Não;Sim;Sim;Sim;Sim;Sim;Não;Sim;Sim;2;06/05/26;483074060001-48
2343;PLANO CV I;PLANO DE CONTRIBUIÇÃO VARIÁVEL I;2010001419;ATIVO;EM FUNCIONAMENTO;LC 108/109;Contribuição Variável;;2010-03-26 00:00:00.0000000;2010-05-15 00:00:00.0000000;;;Sim;Patrocinado;Sim;Sim;Não;Sim;Sim;Sim;Sim;Sim;Não;Sim;Sim;2;06/05/26;483074670001-05
2024;PLANO PREVIFIEA;PLANO PREVIFIEA;2009003365;ATIVO;EM FUNCIONAMENTO;LC 109;Contribuição Definida;;2009-12-01 00:00:00.0000000;2010-03-29 00:00:00.0000000;;;Sim;Patrocinado;Sim;Sim;Não;Sim;Sim;Sim;Sim;Não;Não;Sim;Sim;4;06/05/26;483074540001-36
2664;PLANO DE APOSENTADORIA;PLANO DE APOSENTADORIA COMPLEMENTAR;2010003756;ATIVO;EM FUNCIONAMENTO;LC 109;Contribuição Definida;;2010-09-02 00:00:00.0000000;2010-11-01 00:00:00.0000000;;;Sim;Patrocinado;Não;Sim;Não;Sim;Sim;Sim;Sim;Não;Não;Sim;Sim;5;06/05/26;483074890001-75
2463;PLANO DE BENEFÍCIOS;PLANO DE BENEFÍCIOS;2010002083;ATIVO;EM FUNCIONAMENTO;LC 109;Contribuição Definida;;2010-05-21 00:00:00.0000000;2010-09-30 00:00:00.0000000;;;Sim;Patrocinado;Sim;Sim;Não;Sim;Sim;Não;Sim;Não;Não;Sim;Sim;5;06/05/26;483074730001-62
4064;NITRO PREV;PLANO DE BENEFÍCIOS NITRO PREV;2013000529;ATIVO;EM FUNCIONAMENTO;LC 109;Contribuição Definida;;2013-04-16 00:00:00.0000000;2013-08-01 00:00:00.0000000;;;Sim;Patrocinado;Não;Sim;Não;Sim;Não;Não;Sim;Não;Não;Sim;Sim;1;06/05/26;483075580001-40
4444;ZOETIS PREV;PLANO DE BENEFICIOS ZOETIS PREV;2014000492;ATIVO;EM FUNCIONAMENTO;LC 109;Contribuição Variável;;2014-02-11 00:00:00.0000000;2014-04-01 00:00:00.0000000;;;Sim;Patrocinado;Sim;Sim;Não;Sim;Não;Não;Sim;Não;Não;Sim;Sim;2;06/05/26;483075800001-90
4044;APEXPREV;PLANO DE BENEFÍCIOS APEXPREV;2013000456;ATIVO;EM FUNCIONAMENTO;LC 109;Contribuição Definida;;2013-03-22 00:00:00.0000000;2013-06-01 00:00:00.0000000;;;Sim;Patrocinado;Não;Sim;Não;Sim;Sim;Sim;Sim;Sim;Não;Sim;Sim;1;06/05/26;483075560001-51
4824;PLANO ELDORADO PREV;PLANO ELDORADO PREV;2015000811;ATIVO;EM FUNCIONAMENTO;LC 109;Contribuição Definida;;2015-05-13 00:00:00.0000000;2015-08-07 00:00:00.0000000;;;Sim;Patrocinado;Não;Sim;Não;Sim;Sim;Sim;Sim;Sim;Não;Sim;Sim;3;06/05/26;483076020001-12
4784;CITROSUCOPREV;PLANO DE PREVIDÊNCIA COMPLEMENTAR CITROSUCOPREV;2015000518;ATIVO;EM FUNCIONAMENTO;LC 109;Contribuição Variável;;2015-05-04 00:00:00.0000000;2015-07-01 00:00:00.0000000;;;Sim;Patrocinado;Sim;Sim;Não;Sim;Sim;Não;Sim;Não;Não;Sim;Sim;1;06/05/26;483075980001-92
6305;PLANO QUÍMICA;PLANO DE BENEFÍCIOS QUÍMICA;2019001365;ATIVO;EM FUNCIONAMENTO;LC 109;Contribuição Definida;;2019-07-04 00:00:00.0000000;2019-07-04 00:00:00.0000000;;;Sim;Patrocinado;Não;Sim;Não;Sim;Não;Não;Sim;Não;Não;Sim;Sim;2;06/05/26;483076950001-85
742;PLANO;PLANO DE BENEFICIOS OESPREV;1995001929;ATIVO;EM FUNCIONAMENTO;LC 109;Contribuição Variável;;1995-06-26 00:00:00.0000000;1995-09-01 00:00:00.0000000;;;Sim;Patrocinado;Sim;Sim;Não;Sim;Sim;Não;Sim;Não;Não;Sim;Sim;4;06/05/26;
6925;ABONO COMPLEMENTAÇÃO;PLANO ABONO COMPLEMENTAÇÃO;2020001438;ATIVO;EM FUNCIONAMENTO;LC 109;Benefício Definido;;2020-08-06 00:00:00.0000000;2020-08-31 00:00:00.0000000;;;Sim;Patrocinado;Sim;Não;Não;Não;Não;Não;Sim;Não;Não;Sim;Sim;1;06/05/26;483077390001-77
7006;POWER PREV;PLANO DE APOSENTADORIA POWER PREV;2020002019;ATIVO;EM FUNCIONAMENTO;LC 109;Contribuição Definida;;2020-09-30 00:00:00.0000000;2020-09-30 00:00:00.0000000;;;Sim;Patrocinado;Não;Não;Não;Sim;Sim;Não;Sim;Sim;Não;Sim;Sim;1;06/05/26;483077460001-79
5284;PLANO KEYSIGHT;PLANO DE BENEFÍCIOS KEYSIGHT;2016002018;ATIVO;EM FUNCIONAMENTO;LC 109;Contribuição Variável;;2016-12-14 00:00:00.0000000;2017-03-10 00:00:00.0000000;;;Sim;Patrocinado;Sim;Sim;Não;Sim;Sim;Não;Sim;Não;Não;Sim;Sim;1;06/05/26;483076360001-07
