202510;4248;VISÃO PREV;PLANO;3464;2011001919;25;34000;" Designados";FOLHA;13428;19;42;42;13405;2026-06-26
202511;4248;VISÃO PREV;PLANO;194;2000001718;7;12000;" Auxílios - Prestação Continuada";FOLHA;1;0;0;0;1;2026-06-26
202511;4248;VISÃO PREV;PLANO;194;2000001718;21;31200;" Participante - com custeio patronal e do participante";FOLHA;10;0;0;0;10;2026-06-26
202511;4248;VISÃO PREV;PLANO;194;2000001718;23;32000;" Assistidos - Aposentados";FOLHA;432;0;0;0;432;2026-06-26
202511;4248;VISÃO PREV;PLANO;194;2000001718;24;33000;" Assistidos - Beneficiários de Pensão";FOLHA;106;0;0;0;106;2026-06-26
202511;4248;VISÃO PREV;PLANO;194;2000001718;25;34000;" Designados";FOLHA;1094;0;3;3;1091;2026-06-26
202511;4248;VISÃO PREV;PLANO;3464;2011001919;7;12000;" Auxílios - Prestação Continuada";FOLHA;0;0;0;0;0;2026-06-26
202511;4248;VISÃO PREV;PLANO;3464;2011001919;21;31200;" Participante - com custeio patronal e do participante";FOLHA;4063;0;35;35;4028;2026-06-26
202511;4248;VISÃO PREV;PLANO;3464;2011001919;23;32000;" Assistidos - Aposentados";FOLHA;4764;18;7;7;4775;2026-06-26
202511;4248;VISÃO PREV;PLANO;3464;2011001919;24;33000;" Assistidos - Beneficiários de Pensão";FOLHA;426;3;4;4;425;2026-06-26
202511;4248;VISÃO PREV;PLANO;3464;2011001919;25;34000;" Designados";FOLHA;13405;17;41;41;13381;2026-06-26
202512;4248;VISÃO PREV;PLANO;194;2000001718;7;12000;" Auxílios - Prestação Continuada";FOLHA;1;0;0;0;1;2026-06-26
202512;4248;VISÃO PREV;PLANO;194;2000001718;21;31200;" Participante - com custeio patronal e do participante";FOLHA;10;0;0;0;10;2026-06-26
202512;4248;VISÃO PREV;PLANO;194;2000001718;23;32000;" Assistidos - Aposentados";FOLHA;432;0;1;1;431;2026-06-26
202512;4248;VISÃO PREV;PLANO;194;2000001718;24;33000;" Assistidos - Beneficiários de Pensão";FOLHA;106;1;0;0;107;2026-06-26
202512;4248;VISÃO PREV;PLANO;194;2000001718;25;34000;" Designados";FOLHA;1091;3;0;0;1094;2026-06-26
202512;4248;VISÃO PREV;PLANO;3464;2011001919;7;12000;" Auxílios - Prestação Continuada";FOLHA;0;0;0;0;0;2026-06-26
202512;4248;VISÃO PREV;PLANO;3464;2011001919;21;31200;" Participante - com custeio patronal e do participante";FOLHA;4028;0;29;29;3999;2026-06-26
202512;4248;VISÃO PREV;PLANO;3464;2011001919;23;32000;" Assistidos - Aposentados";FOLHA;4775;14;18;18;4771;2026-06-26
202512;4248;VISÃO PREV;PLANO;3464;2011001919;24;33000;" Assistidos - Beneficiários de Pensão";FOLHA;425;3;3;3;425;2026-06-26
202512;4248;VISÃO PREV;PLANO;3464;2011001919;25;34000;" Designados";FOLHA;13381;21;17;17;13385;2026-06-26
202507;4248;VISÃO PREV;PLANO;194;2000001718;7;12000;" Auxílios - Prestação Continuada";FOLHA;1;0;0;0;1;2026-06-26
202507;4248;VISÃO PREV;PLANO;194;2000001718;21;31200;" Participante - com custeio patronal e do participante";FOLHA;10;0;0;0;10;2026-06-26
202507;4248;VISÃO PREV;PLANO;194;2000001718;23;32000;" Assistidos - Aposentados";FOLHA;433;0;1;1;432;2026-06-26
202509;196;CAPOF;EFPC;NULL;0;18;24200;" Portabilidade - Plano de Benefícios Receptor";FOLHA;0;0;0;0;0;2026-06-26
202510;196;CAPOF;EFPC;NULL;0;9;14000;" Pensões";FOLHA;114;0;0;0;114;2026-06-26
202510;196;CAPOF;EFPC;NULL;0;15;23000;Resgate;FOLHA;3;0;0;0;3;2026-06-26
202510;196;CAPOF;EFPC;NULL;0;16;24000;" Portabilidade (totalizador)";FOLHA;0;0;0;0;0;2026-06-26
202510;196;CAPOF;EFPC;NULL;0;18;24200;" Portabilidade - Plano de Benefícios Receptor";FOLHA;0;0;0;0;0;2026-06-26
202511;196;CAPOF;EFPC;NULL;0;9;14000;" Pensões";FOLHA;114;1;0;0;115;2026-06-26
202511;196;CAPOF;EFPC;NULL;0;15;23000;Resgate;FOLHA;3;0;0;0;3;2026-06-26
202511;196;CAPOF;EFPC;NULL;0;16;24000;" Portabilidade (totalizador)";FOLHA;0;0;0;0;0;2026-06-26
202511;196;CAPOF;EFPC;NULL;0;18;24200;" Portabilidade - Plano de Benefícios Receptor";FOLHA;0;0;0;0;0;2026-06-26
202512;196;CAPOF;EFPC;NULL;0;9;14000;" Pensões";FOLHA;115;4;0;0;119;2026-06-26
